,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
4080063200,,,,,,,,,,,,,,,,,,,,,,,,
4080078000,,,,,,,,,,,,,,,,,,,,,,,,
4080078100,,,,,,,,,,,,,,,,,,,,,,,,
4080078200,,,,,,,,,,,,,,,,,,,,,,,,
4080078300,,,,,,,,,,,,,,,,,,,,,,,,
4080078400,,,,,,,,,,,,,,,,,,,,,,,,
4080078500,,,,,,,,,,,,,,,,,,,,,,,,
4080078600,,,,,,,,,,,,,,,,,,,,,,,,
4080078900,,,,,,,,,,,,,,,,,,,,,,,,
4080079000,,,,,,,,,,,,,,,,,,,,,,,,
4080079100,,,,,,,,,,,,,,,,,,,,,,,,
4080079200,,,,,,,,,,,,,,,,,,,,,,,,
4080079300,,,,,,,,,,,,,,,,,,,,,,,,
4080079400,,,,,,,,,,,,,,,,,,,,,,,,
4080079500,,,,,,,,,,,,,,,,,,,,,,,,
4080079600,,,,,,,,,,,,,,,,,,,,,,,,
4080079700,,,,,,,,,,,,,,,,,,,,,,,,
4080079800,,,,,,,,,,,,,,,,,,,,,,,,
4080079900,,,,,,,,,,,,,,,,,,,,,,,,
4080080000,,,,,,,,,,,,,,,,,,,,,,,,
4080080100,,,,,,,,,,,,,,,,,,,,,,,,
4080080200,,,,,,,,,,,,,,,,,,,,,,,,
4080080300,,,,,,,,,,,,,,,,,,,,,,,,
4080080400,,,,,,,,,,,,,,,,,,,,,,,,
4080080500,,,,,,,,,,,,,,,,,,,,,,,,
4080080600,,,,,,,,,,,,,,,,,,,,,,,,
4080080700,,,,,,,,,,,,,,,,,,,,,,,,
4080136500,,,,,,,,,,,,,,,,,,,,,,,,
4080136600,,,,,,,,,,,,,,,,,,,,,,,,
4080136700,,,,,,,,,,,,,,,,,,,,,,,,
4080136800,,,,,,,,,,,,,,,,,,,,,,,,
4080136900,,,,,,,,,,,,,,,,,,,,,,,,
4080137000,,,,,,,,,,,,,,,,,,,,,,,,
4080137100,,,,,,,,,,,,,,,,,,,,,,,,
4080137200,,,,,,,,,,,,,,,,,,,,,,,,
4080137300,,,,,,,,,,,,,,,,,,,,,,,,
4080137400,,,,,,,,,,,,,,,,,,,,,,,,
4080137500,,,,,,,,,,,,,,,,,,,,,,,,
4080084900,,,,,,,,,,,,,,,,,,,,,,,,
4080085000,,,,,,,,,,,,,,,,,,,,,,,,
4080085100,,,,,,,,,,,,,,,,,,,,,,,,
4080085200,,,,,,,,,,,,,,,,,,,,,,,,
4080085300,,,,,,,,,,,,,,,,,,,,,,,,
4080085400,,,,,,,,,,,,,,,,,,,,,,,,
4080085500,,,,,,,,,,,,,,,,,,,,,,,,
4080085600,,,,,,,,,,,,,,,,,,,,,,,,
4080085700,,,,,,,,,,,,,,,,,,,,,,,,
4080085800,,,,,,,,,,,,,,,,,,,,,,,,
4060033800,31.0,27.0,17.0,16.0,28.0,28.0,27.0,26.0,28.0,32.0,30.0,32.0,27.0,31.0,32.0,32.0,32.0,30.0,30.0,31.0,26.0,29.0,31.0,29.0
4060033900,33.0,,33.0,33.0,33.0,33.0,34.0,35.0,31.0,32.0,29.0,30.0,32.0,29.0,32.0,28.0,28.0,30.0,29.0,29.0,27.0,29.0,33.0,32.0
4060034200,,,,,,,,,,,,,,,,,,,,,,,,
4060034300,,,,,,,,,,,,,,,,,,,,,,,,
4060035200,,,,,,,,,,,,,,,,,,,,,,,,
4060035300,,,,,,,,,,,,,,,,,,,,,,,,
4060035400,,,,,,,,,,,,,,,,,,,,,,,,
4060035500,,,,,,,,,,,,,,,,,,,,,,,,
4060035600,,,,,,,,,,,,,,,,,,,,,,,,
4060035700,,,,,,,,,,,,,,,,,,,,,,,,
4060035800,,,,,,,,,,,,,,,,,,,,,,,,
4060035900,,,,,,,,,,,,,,,,,,,,,,,,
4060036000,,,,,,,,,,,,,,,,,,,,,,,,
4060036100,,,,,,,,,,,,,,,,,,,,,,,,
4060036200,,,,,,,,,,,,,,,,,,,,,,,,
4060036300,,,,,,,,,,,,,,,,,,,,,,,,
4060036400,,,,,,,,,,,,,,,,,,,,,,,,
4060039000,,,,,,,,,,,,,,,,,,,,,,,,
4060039100,,,,,,,,,,,,,,,,,,,,,,,,
4060039200,,,,,,,,,,,,,,,,,,,,,,,,
4060039300,,,,,,,,,,,,,,,,,,,,,,,,
4060039400,,,,,,,,,,,,,,,,,,,,,,,,
4060039500,,,,,,,,,,,,,,,,,,,,,,,,
4060039600,,,,,,,,,,,,,,,,,,,,,,,,
4060039700,,,,,,,,,,,,,,,,,,,,,,,,
4060039800,,,,,,,,,,,,,,,,,,,,,,,,
4060039900,,,,,,,,,,,,,,,,,,,,,,,,
4060040000,,,,,,,,,,,,,,,,,,,,,,,,
4060040100,,,,,,,,,,,,,,,,,,,,,,,,
4060040200,,,,,,,,,,,,,,,,,,,,,,,,
4060040300,,,,,,,,,41.0,39.0,40.0,34.0,39.0,36.0,37.0,37.0,35.0,38.0,39.0,39.0,35.0,34.0,33.0,
4060040400,43.0,44.0,,,,,36.0,39.0,36.0,38.0,32.0,31.0,34.0,30.0,34.0,31.0,32.0,38.0,38.0,38.0,23.0,33.0,38.0,41.0
4060040500,47.0,50.0,46.0,55.0,47.0,52.0,48.0,48.0,37.0,40.0,42.0,38.0,36.0,43.0,41.0,40.0,42.0,39.0,39.0,42.0,37.0,40.0,42.0,48.0
4060040600,49.0,47.0,47.0,48.0,42.0,27.0,25.0,19.0,31.0,19.0,17.0,20.0,17.0,21.0,19.0,18.0,20.0,22.0,14.0,21.0,21.0,20.0,20.0,26.0
4060040700,47.0,50.0,46.0,55.0,47.0,52.0,48.0,48.0,37.0,40.0,42.0,38.0,36.0,43.0,41.0,40.0,42.0,39.0,39.0,42.0,37.0,40.0,42.0,48.0
4060040800,49.0,47.0,47.0,48.0,42.0,27.0,25.0,19.0,31.0,19.0,17.0,20.0,17.0,21.0,19.0,18.0,20.0,22.0,14.0,21.0,21.0,20.0,20.0,26.0
4060040900,19.0,,,,,,,23.0,35.0,11.0,29.0,22.0,20.0,24.0,28.0,24.0,30.0,25.0,19.0,21.0,19.0,19.0,18.0,19.0
4060041000,30.0,36.0,28.0,7.0,,39.0,35.0,24.0,31.0,27.0,32.0,27.0,24.0,27.0,26.0,28.0,28.0,30.0,23.0,26.0,20.0,22.0,26.0,26.0
4060041100,,,,,,,35.0,29.0,21.0,34.0,21.0,30.0,28.0,26.0,28.0,28.0,27.0,19.0,20.0,24.0,23.0,21.0,27.0,17.0
4060041200,,,37.0,35.0,,35.0,35.0,35.0,28.0,28.0,29.0,28.0,27.0,29.0,30.0,23.0,18.0,23.0,19.0,25.0,22.0,26.0,30.0,27.0
4060041300,,,,,,,35.0,29.0,21.0,34.0,21.0,30.0,28.0,26.0,28.0,28.0,27.0,19.0,20.0,24.0,23.0,21.0,27.0,17.0
4060041400,,,37.0,35.0,,35.0,35.0,35.0,28.0,28.0,29.0,28.0,27.0,29.0,30.0,23.0,18.0,23.0,19.0,25.0,22.0,26.0,30.0,27.0
4060041500,,,,,,,,,,,,,,,,,,,,,,,,
4060041600,,,,,,,,,,,,,,,,,,,,,,,,
4060047100,32.0,28.0,29.0,32.0,11.0,29.0,32.0,30.0,16.0,24.0,20.0,27.0,25.0,24.0,19.0,12.0,20.0,18.0,21.0,23.0,23.0,22.0,30.0,28.0
4060047200,29.0,29.0,32.0,32.0,29.0,23.0,32.0,27.0,25.0,29.0,19.0,26.0,26.0,22.0,25.0,29.0,24.0,21.0,17.0,21.0,22.0,28.0,25.0,27.0
4060047300,45.0,44.0,,53.0,48.0,52.0,49.0,46.0,52.0,51.0,48.0,49.0,49.0,47.0,45.0,48.0,49.0,48.0,48.0,46.0,44.0,42.0,45.0,46.0
4060047400,,,53.0,53.0,,49.0,52.0,49.0,48.0,44.0,39.0,45.0,44.0,45.0,40.0,45.0,44.0,44.0,43.0,42.0,40.0,46.0,49.0,41.0
4060047500,37.0,54.0,,55.0,,,52.0,47.0,46.0,41.0,42.0,38.0,40.0,39.0,41.0,40.0,37.0,43.0,41.0,40.0,41.0,40.0,28.0,39.0
4060047600,,45.0,44.0,,,,,,44.0,42.0,43.0,43.0,45.0,43.0,42.0,44.0,44.0,43.0,45.0,45.0,41.0,44.0,44.0,43.0
4060047700,37.0,54.0,,55.0,,,52.0,47.0,46.0,41.0,42.0,38.0,40.0,39.0,41.0,40.0,37.0,43.0,41.0,40.0,41.0,40.0,28.0,39.0
4060047800,,45.0,44.0,,,,,,44.0,42.0,43.0,43.0,45.0,43.0,42.0,44.0,44.0,43.0,45.0,45.0,41.0,44.0,44.0,43.0
4060047900,,,,,,,,,,,,,,,,,,,,,,,,
4060048000,,,,,,,,,,,,,,,,,,,,,,,,
4060048100,41.0,55.0,,55.0,49.0,54.0,50.0,41.0,39.0,47.0,38.0,45.0,45.0,40.0,45.0,47.0,45.0,45.0,45.0,43.0,42.0,43.0,47.0,51.0
4060048200,,49.0,49.0,,,30.0,,32.0,53.0,48.0,46.0,47.0,48.0,43.0,46.0,46.0,47.0,46.0,45.0,47.0,48.0,48.0,47.0,49.0
4060048300,,,,51.0,,51.0,41.0,44.0,41.0,44.0,41.0,42.0,40.0,39.0,40.0,42.0,40.0,40.0,37.0,39.0,36.0,44.0,44.0,50.0
4060048400,38.0,42.0,45.0,45.0,43.0,39.0,39.0,38.0,39.0,43.0,39.0,38.0,38.0,40.0,41.0,40.0,40.0,38.0,40.0,39.0,41.0,41.0,39.0,39.0
4060048500,,,,,,,,,,,,,,,,,,,,,,,,
4060048600,,,,,,,,,,,,,,,,,,,,,,,,
4060048700,,,,,,,,,,,,,,,,,,,,,,,,
4060048800,,,,,,,,,,,,,,,,,,,,,,,,
4060048900,,,,,,,,,,,,,,,,,,,,,,,,
4060049000,,,,,,,,,,,,,,,,,,,,,,,,
4060049100,,,,,,,,,,,,,,,,,,,,,,,,
4060049200,,,,,,,,,,,,,,,,,,,,,,,,
4060049300,,,,,,,,,,,,,,,,,,,,,,,,
4060049400,,,,,,,,,,,,,,,,,,,,,,,,
4060049500,,,,,,,,,,,,,,,,,,,,,,,,
4060049600,,,,,,,,,,,,,,,,,,,,,,,,
4060049700,,,49.0,49.0,,,,,,30.0,39.0,39.0,33.0,39.0,40.0,34.0,28.0,28.0,34.0,28.0,25.0,30.0,31.0,31.0
4060052200,33.0,37.0,45.0,31.0,27.0,19.0,31.0,26.0,25.0,26.0,31.0,17.0,31.0,18.0,19.0,26.0,22.0,17.0,13.0,20.0,14.0,16.0,26.0,23.0
4060052300,,,,,,,,30.0,42.0,,51.0,38.0,,42.0,40.0,42.0,40.0,37.0,39.0,,37.0,29.0,29.0,
4060052400,,,,,,,,38.0,16.0,12.0,5.0,23.0,14.0,8.0,22.0,17.0,8.0,10.0,12.0,11.0,15.0,48.0,,
4060052500,,,,,,,,,30.0,27.0,31.0,28.0,39.0,39.0,28.0,26.0,29.0,34.0,,30.0,,,27.0,28.0
4060052600,,,,,,,,,14.0,8.0,4.0,19.0,19.0,9.0,10.0,8.0,33.0,30.0,28.0,7.0,13.0,28.0,6.0,
4060052700,,,,,,,,,,,,,,,,,,,,,,,,
4060052800,,,,,,,,,,,,,,,,,,,,,,,,
4060052900,,,,,,,,,44.0,44.0,,,49.0,49.0,39.0,20.0,24.0,36.0,25.0,33.0,,,,
4060053000,,,,,,,,47.0,48.0,44.0,,41.0,47.0,41.0,36.0,43.0,45.0,37.0,37.0,34.0,27.0,35.0,34.0,
4060053100,,,,,,,,,,,,,,,,,,,,,,,,
4060053200,,,,,,,,,,,,,,,,,,,,,,,,
4060053300,,,,,,,,,46.0,33.0,,36.0,37.0,45.0,42.0,27.0,,32.0,31.0,41.0,33.0,33.0,,
4060053400,,,,,,,,40.0,45.0,43.0,29.0,42.0,41.0,40.0,46.0,42.0,42.0,34.0,37.0,37.0,34.0,,33.0,
4060053500,,,,,,,,,,,,,,,,,,,,,,,,
4060053600,,,,,,,,,,,,,,,,,,,,,,,,
4060053700,,,,,,,,,40.0,19.0,,19.0,10.0,5.0,5.0,6.0,,33.0,7.0,21.0,21.0,21.0,,
4060053800,,26.0,,,,,,46.0,,32.0,,36.0,33.0,40.0,42.0,31.0,38.0,32.0,33.0,34.0,28.0,,31.0,
4060053900,,,,,,,,39.0,55.0,,53.0,48.0,,47.0,51.0,49.0,19.0,41.0,42.0,,34.0,40.0,40.0,
4060054000,,,,,,,,37.0,45.0,34.0,55.0,37.0,36.0,29.0,28.0,30.0,31.0,37.0,34.0,42.0,40.0,33.0,,
4060054100,,,,,,,,,,,,,,,,,,,,,,,,
4060054200,,,,,,,,,,,,,,,,,,,,,,,,
4060054300,,,,,,,,,,,,,,,,,,,,,,,,
4060054400,,,,,,,,,,,,,,,,,,,,,,,,
4060054500,,,,,,,,,,,,,,,,,,,,,,,,
4060054600,,,,,,,,,,,,,,,,,,,,,,,,
4060054700,,,,,,,,,,,,,,,,,,,,,,,,
4060054800,,,,,,,,,,,,,,,,,,,,,,,,
4060054900,,,,,,,,,,,,,,,,,,,,,,,,
4060062700,,,,,,,,,,,,,,,,,,,,,,,,
4060062800,,,,,,,,,,,,,,,,,,,,,,,,
4060062900,,,,,,,,,,,,,,,,,,,,,,,,
4060063000,,,,,,,,,,,,,,,,,,,,,,,,
4060063100,,,,,,,,,,,,,,,,,,,,,,,,
4060063200,,49.0,49.0,,,,,39.0,50.0,,34.0,42.0,,43.0,44.0,47.0,31.0,33.0,29.0,,,36.0,36.0,
4060063300,,,,,,,,,41.0,33.0,41.0,43.0,43.0,30.0,,,34.0,35.0,30.0,36.0,38.0,41.0,,
4060063400,,,,,,,,30.0,30.0,,24.0,,20.0,21.0,22.0,27.0,20.0,,33.0,24.0,22.0,22.0,,
4060063500,,,,,,,,,36.0,36.0,50.0,43.0,36.0,31.0,,,29.0,29.0,27.0,19.0,,,,
4060063600,,,,,,,,,,,,,,,,,,,,,,,,
4060063700,,,,,,,,,,,,,,,,,,,,,,,,
4060063800,,,,,,,,,,,,,27.0,48.0,48.0,31.0,32.0,,46.0,33.0,39.0,39.0,29.0,
4060063900,,,,,,22.0,,,49.0,49.0,52.0,51.0,40.0,34.0,,,35.0,35.0,40.0,,,,,
4060064000,,,,,,,,,,,,,,,,,,,,,,,,
4060064100,,,,,,,,,,,,,,,,,,,,,,,,
4060064200,,,,,,,,,,,,,26.0,57.0,57.0,,31.0,,45.0,49.0,20.0,20.0,35.0,
4060064300,,,,,,44.0,,,56.0,56.0,53.0,51.0,45.0,27.0,,,32.0,32.0,32.0,,,,,
4060064400,,,,,,,,,,,,,,,,,,,,,,,,
4060064500,,,,,,,,,,,,,,,,,,,,,,,,
4060064600,,,,,,,,,,,,19.0,,29.0,,,35.0,,43.0,41.0,,,37.0,
4060064700,,,,,,41.0,,,33.0,33.0,51.0,51.0,33.0,,,,30.0,30.0,31.0,,,,,
4060064800,,44.0,44.0,,,,,35.0,38.0,13.0,30.0,30.0,27.0,40.0,33.0,29.0,24.0,32.0,13.0,,41.0,30.0,18.0,
4060064900,,,,,,,,,47.0,32.0,,33.0,,35.0,,,28.0,29.0,23.0,28.0,28.0,24.0,,
4060065000,,,,,,,,,,,,,,,,,,,,,,,,
4060065100,,,,,,,,,,,,,,,,,,,,,,,,
4060065200,,,,,,,,,,,,,,,,,,,,,,,,
4060065300,,,,,,,,,,,,,,,,,,,,,,,,
4060065400,,,,,,,,,,,,,,,,,,,,,,,,
4060073300,,,,,,,,,,,,,,,,,,,,,,,,
4060073400,,,,,,,,,,,,,,,,,,,,,,,,
4060073500,,,,,,,,,,,,,,,,,,,,,,,,
4060073600,,,,,,,32.0,32.0,,42.0,45.0,38.0,30.0,21.0,47.0,49.0,32.0,39.0,34.0,40.0,43.0,33.0,35.0,35.0
4060073700,,,,33.0,,,,,37.0,50.0,47.0,50.0,30.0,40.0,51.0,53.0,51.0,25.0,34.0,35.0,35.0,32.0,24.0,24.0
4060073800,,,,,,,,,,30.0,35.0,,27.0,23.0,37.0,39.0,23.0,26.0,30.0,25.0,31.0,31.0,32.0,32.0
4060073900,,,39.0,31.0,,,,,35.0,37.0,35.0,32.0,27.0,24.0,34.0,38.0,21.0,28.0,22.0,36.0,29.0,28.0,34.0,34.0
4060074000,,,,,,,,,,,,,,,,,,,,,,,,
4060074100,,,,,,,,,,,,,,,,,,,,,,,,
4060074200,,,,,,,39.0,39.0,,41.0,45.0,43.0,35.0,,42.0,50.0,53.0,45.0,39.0,43.0,40.0,41.0,31.0,31.0
4060074300,,,,22.0,,,,,,51.0,48.0,53.0,39.0,43.0,50.0,51.0,53.0,34.0,16.0,40.0,39.0,40.0,,
4060074400,,,,,,,,,,,,,,,,,,,,,,,,
4060074500,,,,,,,,,,,,,,,,,,,,,,,,
4060074600,,,,,,,,,,,,,,,,,,,,,,,,
4060074700,,,,,,,,,,,,,,,,,,,,,,,,
4060074800,,,,,,,,,,,,,,,,,,,,,,,,
4060074900,,,,,,,,,,,,,,,,,,,,,,,,
4060075000,,,,,,,,,,,,,,,,,,,,,,,,
4060075100,,,,,,,,,,,,,,,,,,,,,,,,
4060075200,,,,,,,29.0,29.0,,6.0,14.0,43.0,29.0,,19.0,42.0,51.0,18.0,22.0,22.0,4.0,34.0,11.0,26.0
4060075300,,,,11.0,,,,,,44.0,42.0,42.0,40.0,38.0,39.0,47.0,44.0,36.0,37.0,43.0,37.0,31.0,,
4060075400,,,,,,,,,37.0,31.0,38.0,38.0,40.0,40.0,41.0,34.0,46.0,37.0,38.0,36.0,40.0,40.0,37.0,40.0
4060075500,,,,,,9.0,,,,,12.0,11.0,,31.0,30.0,30.0,10.0,6.0,26.0,23.0,33.0,6.0,35.0,33.0
4060075600,,,,,,,,,,,,,,,,,,,,,,,,
4060075700,,,,,,,,,,,,,,,,,,,,,,,,
4060075800,,,,,,,,,,,,,,,,,,,,,,,,
4060075900,,,,,,,,,,,,,,,,,,,,,,,,
4060076000,,,,,,,,,,,,,,,,,,,,,,,,
4060076100,,,,,,,,,,,,,,,,,,,,,,,,
4060076200,,,,,,,,,,,,,,,,,,,,,,,,
4060076300,,,,,,,,,,,,,,,,,,,,,,,,
4060076400,,,,,,,,33.0,33.0,32.0,33.0,32.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,27.0,33.0,
4060076500,,,,,,,,,,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,
4060028500,,,,,,,,,,,,,,,,,,,,,,,,
4060028600,,,,,,,,,,,,,,,,,,,,,,,,
4060028700,,,,,,,,33.0,33.0,31.0,31.0,27.0,26.0,,21.0,32.0,33.0,33.0,23.0,33.0,31.0,23.0,32.0,
4060028800,,,,,,,,,,33.0,33.0,33.0,33.0,30.0,33.0,33.0,33.0,33.0,32.0,30.0,32.0,31.0,33.0,
4060028900,,,,,,,,33.0,33.0,31.0,31.0,27.0,26.0,,21.0,32.0,33.0,33.0,23.0,33.0,31.0,23.0,32.0,
4060029000,,,,,,,,,,33.0,33.0,33.0,33.0,30.0,33.0,33.0,33.0,33.0,32.0,30.0,32.0,31.0,33.0,
4060029100,,,,,,,,,,,,,,,,,,,,,,,,
4060029200,,,,,,,,,,,,,,,,,,,,,,,,
4060029300,,,,,,,,,,,,,,,,,,,,,,,,
4060029400,,,,,,,,,,,,,,,,,,,,,,,,
4060029500,,,,,,,,,,,,,,,,,,,,,,,,
4060029600,,,,,,,,,,,,,,,,,,,,,,,,
4060029700,,,,,,,,,,,,,,,,,,,,,,,,
4060029800,,,,,,,,,,,,,,,,,,,,,,,,
4070137600,,,,,,,,,,,,,,,,,,,,,,,,
4070137700,,,,,,,,,,,,,,,,,,,,,,,,
4070137800,,,,,,,,,,,,,,,,,,,,,,,,
4070137900,,,,,,,,,,,,,,,,,,,,,,,,
4070138400,,,,,,,,,,,,,,,,,,,,,,,,
4070058400,,,,,,,,,,,,,,,,,,,,,,,,
4070058500,,,,,,,,,,,,,,,,,,,,,,,,
4070058600,,,,,,,,,,,,,,,,,,,,,,,,
4070058700,,,,,,,,,,,,,,,,,,,,,,,,
4070058800,,,,,,,,,,,,,,,,,,,,,,,,
4070058900,,,,,,,,,,,,,,,,,,,,,,,,
4070059000,,,,,,,,,,,,,,,,,,,,,,,,
4070059100,,,,,,,,,,,,,,,,,,,,,,,,
4070059200,,,,,,,,,,,,,,,,,,,,,,,,
4070069500,,,,,,,,,,,,,,,,,,,,,,,,
4070069600,,,,,,,,,,,,,,,,,,,,,,,,
4050214500,64.0,63.0,75.0,71.0,73.0,71.0,65.0,65.0,62.0,62.0,62.0,64.0,61.0,61.0,64.0,60.0,61.0,63.0,62.0,68.0,59.0,62.0,68.0,63.0
4070069700,71.0,72.0,65.0,71.0,72.0,75.0,70.0,64.0,60.0,63.0,62.0,62.0,65.0,63.0,62.0,63.0,60.0,59.0,60.0,60.0,62.0,58.0,61.0,65.0
4070069800,75.0,69.0,70.0,72.0,66.0,72.0,72.0,71.0,64.0,63.0,57.0,66.0,68.0,67.0,61.0,67.0,69.0,64.0,61.0,63.0,59.0,66.0,66.0,66.0
4070069900,,,,,,,,,,,,,,,,,,,,,,,,
4070070000,,,,,,,,,,,,,,,,,,,,,,,,
4070070100,,,,,,,,,,,,,,,,,,,,,,,,
4070070200,,,,,,,,,,,,,,,,,,,,,,,,
4070138500,,,,,,,,,,,,,,,,,,,,,,,,
4070138600,,,,,,,,,,,,,,,,,,,,,,,,
4070138700,,,,,,,,,,,,,,,,,,,,,,,,
4070138800,,,,,,,,,,,,,,,,,,,,,,,,
4070138900,,,,,,,,,,,,,,,,,,,,,,,,
4070139000,,,,,,,,,,,,,,,,,,,,,,,,
4070141700,,,,,,,,,,,,,,,,,,,,,,,,
4070141800,,,,,,,,,,,,,,,,,,,,,,,,
4070141900,,,,,,,,,,,,,,,,,,,,,,,,
4070142000,,,,,,,,,,,,,,,,,,,,,,,,
4070142100,35.0,40.0,39.0,,43.0,42.0,35.0,42.0,39.0,33.0,37.0,37.0,35.0,29.0,27.0,34.0,29.0,29.0,27.0,32.0,23.0,31.0,30.0,37.0
4070142200,31.0,25.0,34.0,,23.0,31.0,27.0,26.0,34.0,29.0,28.0,24.0,22.0,28.0,29.0,31.0,25.0,31.0,27.0,30.0,28.0,31.0,27.0,28.0
4070142300,66.0,69.0,65.0,68.0,65.0,49.0,67.0,59.0,55.0,48.0,57.0,56.0,54.0,58.0,55.0,57.0,58.0,54.0,57.0,56.0,56.0,62.0,40.0,63.0
4070142400,68.0,65.0,68.0,71.0,63.0,73.0,72.0,69.0,63.0,66.0,64.0,62.0,66.0,66.0,61.0,60.0,66.0,62.0,67.0,69.0,65.0,59.0,67.0,70.0
4070142700,,,,,,,,,,,,,,,,,,,,,,,,
4070142800,,,,,,,,,,,,,,,,,,,,,,,,
4070142900,,,,,,,,,,,,,,,,,,,,,,,,
4070143000,,,,,,,,,,,,,,,,,,,,,,,,
4070143100,,,,,,,,,,,,,,,,,,,,,,,,
4070143200,,,,,,,,,,,,,,,,,,,,,,,,
4070143300,,,,,,,,,,,,,,,,,,,,,,,,
4070143400,53.0,46.0,28.0,41.0,34.0,44.0,56.0,47.0,46.0,47.0,48.0,49.0,47.0,47.0,49.0,47.0,49.0,39.0,15.0,45.0,49.0,48.0,54.0,52.0
4070143500,,,,,,,,,,,,,,,,,,,,,,,,
4070143600,,,,,,,,,,,,,,,,,,,,,,,,
4070143700,,,,,,,,,,,,,,,,,,,,,,,,
4070143800,,,,,,,,,,,,,,,,,,,,,,,,
4070146300,,,,,,,,,,,,,,,,,,,,,,,,
4070146400,,,,,,,,,,,,,,,,,,,,,,,,
4070146500,,,,,,,,,,,,,,,,,,,,,,,,
4070146600,,,,,,,,,,,,,,,,,,,,,,,,
4070146700,,,,,,,,,,,,,,,,,,,,,,,,
4070146800,,,,,,,,,,,,,,,,,,,,,,,,
4070146900,,,,,,,,,,,,,,,,,,,,,,,,
4070147000,,,,,,,,,,,,,,,,,,,,,,,,
4070147100,,,,,,,,,,,,,,,,,,,,,,,,
4070147200,,,,,,,,,,,,,,,,,,,,,,,,
4070147300,,,,,,,,,,,,,,,,,,,,,,,,
4070147400,,,,,,,,,,,,,,,,,,,,,,,,
4070147500,,,,,,,,,,,,,,,,,,,,,,,,
4070147600,,,,,,,,,,,,,,,,,,,,,,,,
4070147700,,,,,,,,,,,,,,,,,,,,,,,,
4070147800,,,,,,,,,,,,,,,,,,,,,,,,
4070147900,,,,,,,,,,,,,,,,,,,,,,,,
4070148000,,,,,,,,,,,,,,,,,,,,,,,,
4070148100,,,,,,,,,,,,,,,,,,,,,,,,
4070148200,,,,,,,,,,,,,,,,,,,,,,,,
4070148300,,,,,,,,,,,,,,,,,,,,,,,,
4070148400,,,,,,,,,,,,,,,,,,,,,,,,
4070148500,,,,,,,,,,,,,,,,,,,,,,,,
4070148600,,,,,,,,,,,,,,,,,,,,,,,,
4070148700,,,,,,,,,,,,,,,,,,,,,,,,
4070148800,,,,,,,,,,,,,,,,,,,,,,,,
4070149300,,,,,,,,,,,,,,,,,,,,,,,,
4070149400,,,,,,,,,,,,,,,,,,,,,,,,
4070149500,,,,,,,,,,,,,,,,,,,,,,,,
4070149600,,,,,,,,,,,,,,,,,,,,,,,,
4070149700,,,,,,,,,,,,,,,,,,,,,,,,
4070149800,,,,,,,,,,,,,,,,,,,,,,,,
4070149900,,,,,,,,,,,,,,,,,,,,,,,,
4070150000,,,,,,,,,,,,,,,,,,,,,,,,
4070150100,,,,,,,,,,,,,,,,,,,,,,,,
4070150200,,,,,,,,,,,,,,,,,,,,,,,,
4070150300,,,,,,,,,,,,,,,,,,,,,,,,
4070150400,,,,,,,,,,,,,,,,,,,,,,,,
4070152700,,,,,,,,,,,,,,,,,,,,,,,,
4070152800,,,,,,,,,,,,,,,,,,,,,,,,
4070152900,,,,,,,,,,,,,,,,,,,,,,,,
4070153000,,,,,,,,,,,,,,,,,,,,,,,,
4070153100,,,,,,,,,,,,,,,,,,,,,,,,
4070153200,,,,,,,,,,,,,,,,,,,,,,,,
4070153300,,,,,,,,,,,,,,,,,,,,,,,,
4070153400,,,,,,,,,,,,,,,,,,,,,,,,
4070153500,,,,,,,,,,,,,,,,,,,,,,,,
4070153600,,,,,,,,,,,,,,,,,,,,,,,,
4070153700,,,,,,,,,,,,,,,,,,,,,,,,
4070153800,,,,,,,,,,,,,,,,,,,,,,,,
4070153900,,,,,,,,,,,,,,,,,,,,,,,,
4070154000,,,,,,,,,,,,,,,,,,,,,,,,
4070154100,,,,,,,,,,,,,,,,,,,,,,,,
4070154200,,,,,,,,,,,,,,,,,,,,,,,,
4070154300,,,,,,,,,,,,,,,,,,,,,,,,
4070154400,,,,,,,,,,,,,,,,,,,,,,,,
4070154500,,,,,,,,,,,,,,,,,,,,,,,,
4070154600,,,,,,,,,,,,,,,,,,,,,,,,
4070154700,,,,,,,,,,,,,,,,,,,,,,,,
4070159300,,,,,,,,,,,,,,,,,,,,,,,,
4070159400,,,,,,,,,,,,,,,,,,,,,,,,
4070159500,,,,,,,,,,,,,,,,,,,,,,,,
4070159600,,,,,,,,,,,,,,,,,,,,,,,,
4070159700,,,,,,,,,,,,,,,,,,,,,,,,
4070159800,,,,,,,,,,,,,,,,,,,,,,,,
4070159900,,,,,,,,,,,,,,,,,,,,,,,,
4070160000,,,,,,,,,,,,,,,,,,,,,,,,
4070160100,,,,,,,,,,,,,,,,,,,,,,,,
4070160200,,,,,,,,,,,,,,,,,,,,,,,,
4070160300,,,,,,,,,,,,,,,,,,,,,,,,
4070160400,,,,,,,,,,,,,,,,,,,,,,,,
4070160500,,,,,,,,,,,,,,,,,,,,,,,,
4070160600,,,,,,,,,,,,,,,,,,,,,,,,
